title,year,doi
Posttraumatic stress disorder and responses to couple conflict: implications for cardiovascular risk.,2014,10.1037/hea0000133
"Perceived control reduces mortality risk at low, not high, education levels.",2014,10.1037/hea0000022
CHESS improves cancer caregivers' burden and mood: results of an eHealth RCT.,2014,10.1037/a0034216
Effectiveness of asking anticipated regret in increasing HPV vaccination intention in mothers.,2014,10.1037/hea0000071
Family disruption increases functional somatic symptoms in late adolescence: the TRAILS study.,2014,10.1037/hea0000073
Body image disturbance and health behaviors among sexual minority men living with HIV.,2014,10.1037/hea0000081
Variations in sleep characteristics and sleep-related impairment in at-risk college drinkers: a latent profile analysis.,2014,10.1037/hea0000115
Experimental effects of injunctive norms on simulated risky driving among teenage males.,2014,10.1037/a0034837
New English and Spanish social health measures will facilitate evaluating health determinants.,2014,10.1037/hea0000055
Comparing theory-based condom interventions: health belief model versus theory of planned behavior.,2014,10.1037/a0033969
Objective and subjective socioeconomic gradients exist for sleep in children and adolescents.,2014,10.1037/a0032924
Relations between posttraumatic stress and posttraumatic growth in long-term survivors of childhood cancer: a report from the Childhood Cancer Survivor Study.,2014,10.1037/hea0000076
Can expectations produce symptoms from infrasound associated with wind turbines?,2014,10.1037/a0031760
Who needs a friend? Marital status transitions and physical health outcomes in later life.,2014,10.1037/hea0000049
Symptom dimensions of anxiety following myocardial infarction: associations with depressive symptoms and prognosis.,2014,10.1037/a0034806
Relationship between momentary affect states and self-efficacy in adolescent smokers.,2014,10.1037/hea0000075
The role of dispositional factors in moderating message framing effects.,2014,10.1037/a0029305
"Social cognitive correlates of physical activity across 12 months in cohort samples of couples without children, expecting their first child, and expecting their second child.",2014,10.1037/a0033755
"Momentary assessment of affect, physical feeling states, and physical activity in children.",2014,10.1037/a0032640
"Changes over swim lessons in parents' perceptions of children's supervision needs in drowning risk situations: ""His swimming has improved so now he can keep himself safe"".",2014,10.1037/a0033881
Social network characteristics associated with health promoting behaviors among Latinos.,2014,10.1037/hea0000092
The myth of comfort food.,2014,10.1037/hea0000068
Costs and beliefs: understanding individual- and neighborhood-level correlates of medication nonadherence among Mexican Americans with type 2 diabetes.,2014,10.1037/hea0000020
Fear of recurrence impacts health-related quality of life and continued tobacco use in head and neck cancer survivors.,2014,10.1037/a0032680
"Social oppression, psychological vulnerability, and unprotected intercourse among young Black men who have sex with men.",2014,10.1037/hea0000031
The relationship between CAM use and adherence to antiretroviral therapies among persons living with HIV.,2014,10.1037/a0033519
"Quick to berate, slow to sleep: interpartner psychological conflict, mental health, and sleep.",2013,10.1037/a0031786
Why do comparative assessments predict health? The role of self-assessed health in the formation of comparative health judgments.,2013,10.1037/a0032044
Investigating intermediary variables in the physical activity and quality of life relationship in persons with spinal cord injury.,2013,10.1037/a0032383
Treatment of pediatric obesity using a parent-only approach: a case example.,2013,10.1037/a0030415
"Is ignorance bliss? Depression, antidepressants, and the diagnosis of prediabetes and type 2 diabetes.",2013,10.1037/a0029014
A dual-process model of early substance use: tests in two diverse populations of adolescents.,2013,10.1037/a0027634
Automatic risk behavior: direct effects of binge drinker stereotypes on drinking behavior.,2013,10.1037/a0029859
Converging to the lowest common denominator in physical health.,2013,10.1037/a0033849
Incentivizing Blood Donation: Systematic Review and Meta-Analysis to Test Titmuss’ Hypotheses,2013,10.1037/a0032740
"Assessing social support, companionship, and distress: National Institute of Health (NIH) Toolbox Adult Social Relationship Scales.",2013,10.1037/a0028586
Possession attachment predicts cell phone use while driving.,2013,10.1037/a0029265
Health care utilization and psychosocial factors in pediatric noncardiac chest pain.,2013,10.1037/a0027806
Stages of health behavior change and mindsets: a latent class approach.,2013,10.1037/a0028915
Influences of spousal support and control on diabetes management through physical activity.,2013,10.1037/a0028609
Monitoring of exhaled carbon monoxide to promote preoperative smoking abstinence.,2013,10.1037/a0029504
Strategic self-presentation may enhance effects of interdisciplinary chronic pain treatment.,2013,10.1037/a0029205
Examining causal components and a mediating process underlying self-generated health arguments for exercise and smoking cessation.,2013,10.1037/a0029937
Psychosocial moderators of presurgical stress management for men undergoing radical prostatectomy.,2013,10.1037/a0030189
"Men, bodily control, and health behaviors: the importance of age.",2013,10.1037/a0029300
"""You've got to walk before you run"": positive evaluations of a walking program as part of a gender-sensitized, weight-management program delivered to men through professional football clubs.",2013,10.1037/a0029537
Correlates of daily leisure-time physical activity in a community sample: Narrow personality traits and practical barriers.,2013,10.1037/a0029956
"Applying theory across settings, behaviors, and populations: translational challenges and opportunities.",2013,10.1037/a0030582
Childhood conscientiousness relates to objectively measured adult physical health four decades later.,2013,10.1037/a0031655
Construct definition and scale development for defensive information processing: an application to colorectal cancer screening.,2013,10.1037/a0027311
Masculinities and patient perspectives of communication about active surveillance for prostate cancer.,2013,10.1037/a0029934
"Cancer-related masculine threat, emotional approach coping, and physical functioning following treatment for prostate cancer.",2013,10.1037/a0030020
Inviting free-riders or appealing to prosocial behavior? game-theoretical reflections on communicating herd immunity in vaccine advocacy.,2013,10.1037/a0031590
"Some feelings are more important: cognitive attitudes, affective attitudes, anticipated affect, and blood donation.",2013,10.1037/a0028500
Conditional economic incentives for reducing HIV risk behaviors: integration of psychology and behavioral economics.,2013,10.1037/a0032760
Perceived partner responsiveness moderates the association between received emotional support and all-cause mortality.,2013,10.1037/a0028276
Alcohol peer influence of participating in organized school activities: a network approach.,2013,10.1037/a0029466
The multidimensional nature of perceived barriers: global versus practical barriers to HPV vaccination.,2013,10.1037/a0026248
PROMIS Pediatric Peer Relationships Scale: development of a peer relationships item bank as part of social health measurement.,2013,10.1037/a0032670
"Perceived racial discrimination, but not mistrust of medical researchers, predicts the heat pain tolerance of African Americans with symptomatic knee osteoarthritis.",2013,10.1037/a0031592
Self-reported mindfulness and cortisol during a Shamatha meditation retreat.,2013,10.1037/a0031362
"Pain acceptance, psychological functioning, and self-regulatory fatigue in temporomandibular disorder.",2013,10.1037/a0030150
Behavior Change Techniques Used to Promote Walking and Cycling,2013,10.1037/a0032078
A systematic review of effectiveness of complementary and adjunct therapies and interventions involving equines.,2013,10.1037/a0029188
Development of muscularity and weight concerns in heterosexual and sexual minority males.,2013,10.1037/a0028964
"Gone exercising: mental contrasting promotes physical activity among overweight, middle-aged, low-SES fishermen.",2013,10.1037/a0029293
The association of self-efficacy and parent social support on physical activity in male and female adolescents.,2013,10.1037/a0029129
Age-related patterns in negative affect and appraisals about colorectal cancer over time.,2013,10.1037/a0028523
"Posttraumatic growth, quality of life, and treatment symptoms among cancer chemotherapy outpatients.",2013,10.1037/a0028223
"Racial identification, racial composition, and substance use vulnerability among African American adolescents and young adults.",2013,10.1037/a0030149
Disentangling the roles of parental monitoring and family conflict in adolescents' management of type 1 diabetes.,2013,10.1037/a0027811
Divergent associations of adaptive and maladaptive emotion regulation strategies with inflammation.,2013,10.1037/a0030068
Exploring pain processing differences in Native Americans.,2013,10.1037/a0031057
Predictors of growth and decline in leisure time physical activity from adolescence to adulthood.,2013,10.1037/a0029465
Correcting injunctive norm misperceptions motivates behavior change: a randomized controlled sun protection intervention.,2013,10.1037/a0028140
Changes in health risk behaviors for males and females from early adolescence through early adulthood.,2013,10.1037/a0031658
A longitudinal investigation of the impact of disordered eating on young women's quality of life.,2012,10.1037/a0025956
"A longitudinal social network analysis of peer influence, peer selection, and smoking behavior among adolescents in British schools.",2012,10.1037/a0026876
Human papillomavirus vaccination intentions and uptake in college women.,2012,10.1037/a0027012
Positive media portrayals of obese persons: impact on attitudes and image preferences.,2012,10.1037/a0027189
Impact of hepatitis B and C infection on health services utilization in homeless adults: a test of the Gelberg-Andersen Behavioral Model for Vulnerable Populations.,2012,10.1037/a0023643
Race and sexual behavior predict uptake of the human papillomavirus vaccine.,2012,10.1037/a0026812
Using mobile phones to measure adolescent diabetes adherence.,2012,10.1037/a0025543
Subjective social status predicts in vivo responsiveness of β-adrenergic receptors.,2012,10.1037/a0025990
